1370    -5.0   +5.0
1371    -5.0   +5.0
1374    -5.0   +5.0
1375    -5.0   +5.0
1376    -5.0   +5.0
1377    -5.0   +5.0
1378    -5.0   +5.0
1379    -5.0   +5.0
1380    -5.0   +5.0
1382    -5.0   +5.0
1383    -5.0   +5.0
1384    -5.0   +5.0
1385    -5.0   +5.0
1386    -5.0   +5.0
1387    -5.0   +5.0
1388    -5.0   +5.0
1389    -5.0   +5.0
1390    -5.0   +5.0
1391    -5.0   +5.0
1392    -5.0   +5.0
1393    -5.0   +5.0
1394    -5.0   +5.0
1399    -5.0   +5.0
1400    -5.0   +5.0
1401    -5.0   +5.0
1403    -5.0   +5.0
1404    -5.0   +5.0
1405    -5.0   +5.0
1406    -5.0   +5.0
1407    -5.0   +5.0
1408    -5.0   +5.0
1409    -5.0   +5.0
1410    -5.0   +5.0
1411    -5.0   +5.0
1412    -5.0   +5.0
1413    -5.0   +5.0
1414    -5.0   +5.0
1415    -5.0   +5.0
1416    -5.0   +5.0
1417    -5.0   +5.0
1418    -5.0   +5.0
1419    -5.0   +5.0
1421    -5.0   +5.0
1422    -5.0   +5.0
1424    -5.0   +5.0
1425    -5.0   +5.0
1426    -5.0   +5.0
1427    -5.0   +5.0
1428    -5.0   +5.0
1429    -5.0   +5.0
1430    -5.0   +5.0
1431    -5.0   +5.0
1432    -5.0   +5.0
1433    -5.0   +5.0
1434    -5.0   +5.0
1435    -5.0   +5.0
1436    -5.0   +5.0
1437    -5.0   +5.0
1438    -5.0   +5.0
1439    -5.0   +5.0
1440    -5.0   +5.0
1441    -5.0   +5.0
1442    -5.0   +5.0
1443    -5.0   +5.0
1444    -5.0   +5.0
1445    -5.0   +5.0
1446    -5.0   +5.0
1447    -5.0   +5.0
1448    -5.0   +5.0
1449    -5.0   +5.0
1450    -5.0   +5.0
1451    -5.0   +5.0
1452    -5.0   +5.0
1453    -5.0   +5.0
1454    -5.0   +5.0
1455    -5.0   +5.0
1456    -5.0   +5.0
1457    -5.0   +5.0
1458    -5.0   +5.0
1459    -5.0   +5.0
1460    -5.0   +5.0
1461    -5.0   +5.0
1462    -5.0   +5.0
1463    -5.0   +5.0
1464    -5.0   +5.0
1466    -5.0   +5.0
1467    -5.0   +5.0
1473    -5.0   +5.0
1474    -5.0   +5.0
1475    -5.0   +5.0
1479    -5.0   +5.0
1481    -5.0   +5.0
1483    -5.0   +5.0
1484    -5.0   +5.0
1485    -5.0   +5.0
1486    -5.0   +5.0
1487    -5.0   +5.0
1488    -5.0   +5.0
1489    -5.0   +5.0
1490    -5.0   +5.0
1491    -5.0   +5.0
1492    -5.0   +5.0
1500    -5.0   +5.0
1501    -5.0   +5.0
1502    -5.0   +5.0
1503    -5.0   +5.0
1505    -5.0   +5.0
1506    -5.0   +5.0
1508    -5.0   +5.0
1509    -5.0   +5.0
1510    -5.0   +5.0
1511    -5.0   +5.0
1512    -5.0   +5.0
1513    -5.0   +5.0
1514    -5.0   +5.0
1516    -5.0   +5.0
1517    -5.0   +5.0
1519    -5.0   +5.0
1520    -5.0   +5.0
1521    -5.0   +5.0
1522    -5.0   +5.0
1523    -5.0   +5.0
1524    -5.0   +5.0
1525    -5.0   +5.0
1526    -5.0   +5.0
1527    -5.0   +5.0
1528    -5.0   +5.0
1531    -5.0   +5.0
1532    -5.0   +5.0
1533    -5.0   +5.0
1534    -5.0   +5.0
1535    -5.0   +5.0
1536    -5.0   +5.0
1537    -5.0   +5.0
1538    -5.0   +5.0
1539    -5.0   +5.0
1540    -5.0   +5.0
1541    -5.0   +5.0
1547    -5.0   +5.0
1548    -5.0   +5.0
1549    -5.0   +5.0
1550    -5.0   +5.0
1551    -5.0   +5.0
1552    -5.0   +5.0
1553    -5.0   +5.0
1554    -5.0   +5.0
1555    -5.0   +5.0
1556    -5.0   +5.0
1557    -5.0   +5.0
1558    -5.0   +5.0
1559    -5.0   +5.0
1560    -5.0   +5.0
1561    -5.0   +5.0
1562    -5.0   +5.0
1563    -5.0   +5.0
1564    -5.0   +5.0
1565    -5.0   +5.0
1566    -5.0   +5.0
1567    -5.0   +5.0
1568    -5.0   +5.0
1569    -5.0   +5.0
1570    -5.0   +5.0
1571    -5.0   +5.0
1572    -5.0   +5.0
1573    -5.0   +5.0
1574    -5.0   +5.0
1575    -5.0   +5.0
1576    -5.0   +5.0
1578    -5.0   +5.0
1579    -5.0   +5.0
1580    -5.0   +5.0
1581    -5.0   +5.0
1582    -5.0   +5.0
1583    -5.0   +5.0
1584    -5.0   +5.0
1585    -5.0   +5.0
1586    -5.0   +5.0
1588    -5.0   +5.0
1593    -5.0   +5.0
1601    -5.0   +5.0
1604    -5.0   +5.0
1633    -5.0   +5.0
1634    -5.0   +5.0
1635    -5.0   +5.0
1639    -5.0   +5.0
1671    -5.0   +5.0
